input,output
covid-fake-news: among pregnant women hospit treatment covid19 3 10 requir intens care one pregnant woman die covid19 new report 105 pregnant women find find,1
covid-fake-news: headlin claim macedonian minist health venko filipc parti order presid sdsm zoran zaev prepar protocol elect campaign middl coronaviru crisi,0
covid-fake-news: muslim peopl china seek refug islam read quran save covid19,0
covid-fake-news: due covid19 wouldb robber troubl distinguish face maskwear custom crime,0
covid-fake-news: 15 minor admit covid19 infanta sofía hospit madrid three talavera hospit,0
covid-fake-news: collect conscious ace2 receptor kill coronaviru,0
covid-fake-news: washington new york drive number fall behind ca test number open big question mark tx,1
covid-fake-news: one new zealand receiv hospitallevel care covid19 yesterday laboratori complet 3089 test bring total number test complet date 422144,1
covid-fake-news: data show massiv releas sulfur dioxid ga outskirt wuhan commonli associ burn organ matter level elev even compar rest china,0
covid-fake-news: 100 posit day usual state report neg cadenc posit weve seen lot state recent,1
covid-fake-news: hi bronwyn expect viru caught either day 3 day 12 test viru pass onto other two day symptom develop manag isol 14day import element fight covid19,1
covid-fake-news: kia ora vincent consid cluster must ten case connect transmiss part household cluster includ confirm probabl case,1
covid-fake-news: look make splash summer tip help prevent spread covid19 oper public pool hot tub water playground,1
covid-fake-news: better idea give peopl coronaviru econom relief dont hold hardearn benefit hostag,0
covid-fake-news: dental hcp coca call wednesday june 3rd 2pm et also avail coca facebook profil via facebook live topic guidanc dental set covid19 respons learn,1
covid-fake-news: south florida children adult must remain home due coronaviru,0
covid-fake-news: pictur quot attribut nobel prize déni mukweg say oblig classifi recent demis covid19 relat death,0
covid-fake-news: new york hospit arent report fungal lung infect face mask wear slow spread covid19,0
covid-fake-news: video post claim rtpcr test use detect covid19 arent appropri test method,0
covid-fake-news: daili updat publish state report 745k test 46k new case 1024 death number peopl hospit drop 40000 first time sinc juli 6,1
covid-fake-news: rt death per million popul india 49 compar world averag 111 death per million secretari,1
covid-fake-news: infam dublin janey mac test posit covid19,0
covid-fake-news: indiafightscorona updat covid19 india 60 total case 5 affect state total number activ case countri stand 919018 date staysaf indiawillwin,1
covid-fake-news: rt simpl action take prevent spread covid19 covidstopswithm,1
covid-fake-news: wear mask day catch virus bacteria keep warm moist breath bodi temperatur breath love breed ground bacteria leav car nice warm dont wash hand take mask shit,0
covid-fake-news: continu progress contact peopl left manag isol facil june 9 june 16 alreadi follow 55 peopl left facil compassion exempt,1
covid-fake-news: wrong covid19 case count orlando health explain outbreak florida,0
covid-fake-news: maryland continu stayathom project show lowtomoder probabl hospit overload next 2 month distanc relax potenti 60k hospit overwhelm system april 28 learn,1
covid-fake-news: covid19 case diagnos umraniy hospit istanbul,0
covid-fake-news: 79 new case covid19nigeria lagos30 kaduna17 ogun7 anambra5 kano4 katsina3 fct3 akwa ibom3 oyo2 rivers2 delta1 plateau1 ondo1 56256 confirm 44152 discharg 1082 death,1
covid-fake-news: here look new covid19 case around nation overal trend havent chang much week,1
covid-fake-news: indian armi construct advanc hospit capac 1000 bed barmer rajasthan cope covid19,0
covid-fake-news: know famili 3 test posit covidー19 two day ago father vent amp two isol home 13 pet cat difficult time option give empressmarket guy everi anim shelter ngo full capac,0
covid-fake-news: california data place lot pend test 12k includ totalbut filter complet test realli slowli,1
covid-fake-news: news jeremi corbyn demand govern open talk coronaviru,0
covid-fake-news: man face imposs choic protect covid amp look like hardi bastard,0
covid-fake-news: base known novel coronaviru behav cdc expect see covid19 infect peopl contact recentlyidentifi patient especi close prolong contact,1
covid-fake-news: donat blood result covid19 test,0
covid-fake-news: social media post covid19 punish offenc,0
covid-fake-news: new report show face cover help prevent covid19 2 hair stylist covid19 expos 100 client wore face cover client known infect covid19 learn,1
covid-fake-news: state case covid increas stabil decreas color number red case increas orang stabil green decreas order state reopen safe number covid case must decreas,1
covid-fake-news: break number peopl uk test posit coronaviru increas 3330 24 hour offici figur show break stori,1
covid-fake-news: 1010 test london still mess mayor london sadiq khan explain new measur would like see capit call sit govern cobra meet get mayor plan,1
covid-fake-news: week medic lab scientist within ncdc lab network commenc 4day train biosafeti risk assess organis train aim strengthen laboratori staff skill appropri biosafeti practic amp risk control measur need lab,1
covid-fake-news: corona coronaviru updat,0
covid-fake-news: possibl covid19 patient wean ventil avoid altogeth,1
covid-fake-news: growth new complet test level bit big midweek jump,1
covid-fake-news: indiafightscorona 65050 recoveri regist last 24 hour centr regularli interact state show higher fatal rate detail staysaf indiawillwin,1
covid-fake-news: daili updat publish weve track 62 million test 200k yesterday line last week note track test state report detail see,1
covid-fake-news: photo share hundr time facebook alongsid claim show coffin coronaviru victim itali,0
covid-fake-news: chines spi stole coronaviru canadian lab,0
covid-fake-news: coronavirusupd india covid19 recoveri rate improv 7660 august 30 2020 steadi improv india covid19 recoveri rate sinc lockdown initi march 25 2020 indiafightscorona via,1
covid-fake-news: eight week covid19 coronaviru outbreak viru identifi sequenc pcr serolog assay use unpreced wealth knowledg new diseas countri encourag test,1
covid-fake-news: peopl scotland ban visit household indoor tough new restrict go announc england get new measur scotland,1
covid-fake-news: hold breath 10 second without cough chest pain good dont covid19 nose clog runni cold,0
covid-fake-news: covid19 coronaviru coronaoutbreak chines laboratori identifi mysteri viru highli infecti new pathogen late decemb order stop test destroy sampl suppress news chines media reveal,0
covid-fake-news: video bill gate alledg state vaccin use steril reduc world popul,0
covid-fake-news: today new case four addit recov case total number activ case 79 27 import case miq facil 52 commun case,1
covid-fake-news: coronavirusupd 5 state contribut 60 total covid19 case 62 activ case 70 total fatal report india,1
covid-fake-news: readi wave arriv doctor spain warn uk public wear mask say second wave covid19 way read click,1
covid-fake-news: rt updat covid19 total 2654 sampl test till report earlier 3 found posit k,1
covid-fake-news: rt concern possibl covid19 symptom andor exposur check screen tool develop w,1
covid-fake-news: rt go hang friend wearamask help protect covid19 amp ask wear mask hel,1
covid-fake-news: salin water kill new coronaviru,0
covid-fake-news: japanes nobel laureat tasuku honjo announc coronaviru manmad,0
covid-fake-news: spanish hospit inject mm covid19 patient cure,0
covid-fake-news: lockdown didnt shut economi viru studi studi show market dynam restaur busi remain even reopen ration peopl choos eat 1000 american die day simpli market,0
covid-fake-news: covid viru aur beech coronil kit,0
covid-fake-news: rt indiafightscorona gap recov case activ case progress grow wide 34 total,1
covid-fake-news: viral messag share indian council medic research icmr latest guidelin covid19,0
covid-fake-news: suprem court approv cbse assess scheme cancel class 10 12 exam far covid19 relat death report four northeastern state sikkim mizoram manipur nagaland covid19 coronavirusfact,0
covid-fake-news: say bill oreilli wrote post claim coronaviru creat bioweapon chines govern,0
covid-fake-news: goal covax end 2021 deliv 2 billion dose safe effect covid19 vaccin deliv equal particip countri proport popul,1
covid-fake-news: healthi 16yearold boy lost life covid19 12 day,1
covid-fake-news: presid uhuru kenyatta kenya order credit refer bureau delist kenyan default loan protect kenyan econom effect covid19,0
covid-fake-news: presid barack obama sign medic applianc tax bill forc compani outsourc manufactur mask gown glove ventilaor sic china europ russia avoid tax,0
covid-fake-news: death toll continu concentr new york new jersey although michigan illinoi pennsylvania continu see substanti number death day,1
covid-fake-news: healthcar worker color 2x like white get covid19,1
covid-fake-news: rt covid19 case grow exponenti san bernardino counti california yet plan reopen june,1
covid-fake-news: say new york time expos real reason behind coronaviru hype crash market harm trump reelect chanc,0
covid-fake-news: north carolina charg class h feloni wear mask conceal carri,0
covid-fake-news: coronaviru jedward call celebr influenc speak wear mask,1
covid-fake-news: final indian student pondicherri univers name ramu found home remedi cure covid19 first time accept,0
covid-fake-news: sinc august 12 contact trace team identifi 3912 close contact case 3908 contact selfisol process contact rest,1
covid-fake-news: bioengin pandem use wast lockdown new gulag,0
covid-fake-news: updat publish major caveat data texa report today state report 49k new case 726k new test 515 death report level last sunday perspect last sunday tx report 6k new case 153 death,1
covid-fake-news: expos sun two hour kill 2019 coronaviru,0
covid-fake-news: know among adult risk sever ill covid19 increas age learn step reduc risk,1
